metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Sequencing_Run	ae7aa9c977dea18de5954b3f29c80278	NovaSeq_Jan_Twenty	2.01862588926803	0.333782942832824	137	39	1.25408166587786e-06	0.00154126636736389
Site	X6d5171bbc6ef97262119e6d152d82164	Duodenum	-0.307509048741791	0.0665878307337879	137	85	1.26541556575513e-05	0.00777597865156529
Site	X48082d1ff66a9207ede6bf05e9846d6e	Duodenum	0.0821921910728537	0.0188744965393673	137	136	3.70105867279596e-05	0.0151620036962208
Site	X9b5ce504ace88223f14f8b0848d1b054	Jejunum	0.0595700626839952	0.0152346717235591	137	133	0.000188778272135253	0.040881560048282
Site	a0f4041ccc6a3b1f6512919ebe00613d	Duodenum	0.167812084320634	0.0423203657088912	137	122	0.00018032212296288	0.040881560048282
Sex	e3bd74e4f8e965abfb6ca86d51d2b55b	Female	-0.566220560871737	0.113559046002922	137	3	0.000199584507965575	0.040881560048282
Sequencing_Run	X0daddf1b0a2e7ae6c3add7261ca7b510	NovaSeq_Mar_Twenty	-0.715142287881489	0.179017509973474	137	110	0.000236854526273387	0.0415848875414275
Site	X298c6e520261d927af2fb9e7c1e4cebc	Jejunum	0.0684106305684374	0.0181026146011938	137	131	0.000292240850837247	0.0448955007098721
Site	X978c4b2965a576a78cac987d12c9e0a0	Duodenum	-0.29242572863624	0.070715461627772	137	23	0.000462362210979153	0.0452244802896566
Sequencing_Run	X4c8288bfbd76958c0c094d87b97650f8	NovaSeq_Jan_Twenty	0.635721024498124	0.153692658372645	137	54	0.000456757989259261	0.0452244802896566
Site	f3ccb3a030fc4f716980bcc0465dff41	Duodenum	0.354037195633272	0.0877380014441494	137	49	0.000341889897263363	0.0452244802896566
Site	df4ca25fd346713ef43d2c727b2ef78e	Duodenum	-0.201872235969046	0.0544090951994709	137	67	0.000478371231705074	0.0452244802896566
Sequencing_Run	e10905e9870f08c9b02a8165eab1723e	NovaSeq_Jan_Twenty	0.559837485543615	0.134772649797757	137	37	0.000462491453380997	0.0452244802896566
Site	X2f65298490e0fe48b880145471ec54eb	Duodenum	-0.035691245066807	0.0100009549195554	137	137	0.000580872656246631	0.0460491230607702
Site	f5fb42e8863737981eb6e04a3de22e29	Jejunum	0.0600569911095126	0.0167407469924928	137	137	0.00054662809214467	0.0460491230607702
Site	X236833fbc5a378aae084b64206c25372	Duodenum	0.272933145069926	0.0752386627751593	137	74	0.000599500381588545	0.0460491230607702
Site	X04af8257d41718f9636b8bbc789b0fcf	Jejunum	0.15531143393046	0.0441578859767913	137	102	0.000751471475026554	0.0543269672239785
Sex	c003202be6a53b07fbb26ecd2161fe2c	Female	0.178616167883041	0.0504877588771054	137	131	0.000999782926483657	0.0682629564804674
Site	d013db1a71d477496cb864ee431c3420	Duodenum	0.0662904973868397	0.019639415932265	137	136	0.001115733099287	0.0721703146854592
Site	X0f6a34be1a611d55dd58a93322b7caff	Duodenum	-0.349109008698609	0.0966530320858207	137	20	0.00137524910553128	0.0845090575348969
Site	X298c6e520261d927af2fb9e7c1e4cebc	Duodenum	0.0598331602945906	0.0184341262687183	137	131	0.00168053899931001	0.0938810195523637
Site	X48082d1ff66a9207ede6bf05e9846d6e	Jejunum	0.059510260442282	0.0183259577107435	137	136	0.00167789123333598	0.0938810195523637
Sequencing_Run	ccdb1dad68d457d1df2d11af1ea8ca5f	NovaSeq_Jan_Twenty	-0.325872429264681	0.0971747589240208	137	89	0.00206578755167914	0.105785537542236
Site	X235c319ab46f87d377a28a34ba10bfa1	Duodenum	0.135967383225123	0.0426540129448684	137	126	0.00200345816765005	0.105785537542236
Site	X0247032b5537cfe290e9fe3067f9257e	Duodenum	0.0413445746735156	0.0130969556664486	137	133	0.00222080598615678	0.109174822279467
Sex	X49ca472812887fdafb9786d9995aa406	Female	-0.350607728918263	0.109334350311596	137	21	0.00245657114339418	0.116120228278132
