feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__GGB75876.s__GGB75876_SGB103678	Site	Jejunum	-4.1710414484642	0.731416855417692	19	9	3.26817847365564e-05	0.0147721667009235
k__Bacteria.p__Bacteria_unclassified.c__CFGB49426.o__OFGB49426.f__FGB49426.g__GGB28888.s__GGB28888_SGB41569	Site	Jejunum	-5.41216289955149	0.976143035564171	19	11	0.000351449463232189	0.0204590356132888
k__Bacteria.p__Bacteria_unclassified.c__CFGB73496.o__OFGB73496.f__FGB73496.g__GGB30048.s__GGB30048_SGB42949	Site	Jejunum	4.88365945580925	0.830834311620713	19	6	0.000365502758721626	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_acidifaciens	Site	Jejunum	-4.34898925332854	0.808229876923157	19	10	0.000471567942909854	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caecimuris	Site	Jejunum	-4.7366834466284	0.824510721109399	19	9	0.000287178140051463	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_L10_4	Site	Jejunum	-6.96794047379408	1.11048392132353	19	12	0.000178455433783061	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	Site	Jejunum	-4.87817879589632	0.920081449839695	19	10	0.000497896884394195	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__CFGB2838.o__OFGB2838.f__FGB2838.g__GGB28403.s__GGB28403_SGB40190	Site	Jejunum	-5.0577786262247	0.868414444773465	19	9	0.000264018832619989	0.0204590356132888
k__Bacteria.p__Bacteroidetes.c__CFGB76111.o__OFGB76111.f__FGB76111.g__GGB27782.s__GGB27782_SGB40196	Site	Jejunum	-5.25831948258431	0.865067003014496	19	9	0.000179416484043343	0.0204590356132888
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Eubacteriales_Family_XIII_Incertae_Sedis.g__Emergencia.s__Emergencia_sp_1XD21_10	Site	Jejunum	-3.82056494481577	0.634562268157025	19	9	0.000211126559226631	0.0204590356132888
