metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MF0020	Mucosal	-0.456864532879417	0.180250426460588	12	12	0.0319924648316734	0.177840175580302
Type	MF0061	Mucosal	0.532823136758614	0.181263659328918	12	12	0.0334405386169554	0.177840175580302
Type	MF0028	Mucosal	-0.603021786650232	0.174825497945121	12	12	0.0195788101963156	0.177840175580302
Type	MF0103	Mucosal	-0.939886095355739	0.336360970591197	12	12	0.0357902035977183	0.177840175580302
Type	MF0101	Mucosal	-0.958621066235255	0.326384665814716	12	10	0.0165649267616357	0.177840175580302
Sex	MF0021	Male	0.344403573366845	0.118250206412334	12	12	0.032280451257046	0.177840175580302
Type	MF0021	Mucosal	-0.232855632996227	0.0656102076546694	12	12	0.029441671773206	0.177840175580302
Type	MF0022	Mucosal	-0.408063233606046	0.133065931942869	12	12	0.0328599239064667	0.177840175580302
Type	MF0066	Mucosal	-0.625513900074565	0.159478332898842	12	12	0.0212584214927583	0.177840175580302
Type	MF0075	Mucosal	-0.943823277654428	0.312585036157835	12	11	0.035815035359922	0.177840175580302
Type	MF0073	Mucosal	-0.220106969935978	0.0488991702064738	12	12	0.0165984289294897	0.177840175580302
Type	MF0070	Mucosal	-0.893058488524316	0.300099669168585	12	10	0.0155534212991234	0.177840175580302
Sex	MF0037	Male	-7.53240586709793	1.53545994528767	12	4	0.00286977947731209	0.177840175580302
Sex	MF0077	Male	1.88082390811953	0.665928661423001	12	4	0.0349966556265002	0.177840175580302
Type	MF0086	Mucosal	-0.357394468580956	0.0756310027559972	12	12	0.0106649174562417	0.177840175580302
Type	MF0005	Mucosal	-0.567758591409945	0.197992149941098	12	12	0.0185496887728477	0.177840175580302
Type	MF0006	Mucosal	-0.536531338209343	0.0953419843010631	12	12	0.0100708940536447	0.177840175580302
Sex	MF0003	Male	8.10477514968029	2.85778688260723	12	5	0.0310891314697706	0.177840175580302
Type	MF0004	Mucosal	-0.888507846323418	0.340663856034363	12	11	0.0283559195021591	0.177840175580302
Type	MF0045	Mucosal	-0.382244339588148	0.127364047762521	12	12	0.0149274121049242	0.177840175580302
Type	MF0044	Mucosal	-0.329052421618135	0.100172626542821	12	12	0.0280331847684764	0.177840175580302
Type	MF0088	Mucosal	-0.987752760249532	0.321849912657701	12	11	0.0133759057077424	0.177840175580302
Type	MF0017	Mucosal	-0.246649166531917	0.0462768838371347	12	12	0.00854621596437084	0.177840175580302
Type	MF0056	Mucosal	-0.935491418704578	0.309418380169266	12	10	0.0294671978519091	0.177840175580302
Type	MF0013	Mucosal	-0.201577188627375	0.0620795069761072	12	12	0.0348568490530204	0.177840175580302
Type	MF0010	Mucosal	-0.405250380511125	0.0847637557151997	12	12	0.0115155562125684	0.177840175580302
Type	MF0098	Mucosal	1.3640149676422	0.29706590188933	12	4	0.0141518295948529	0.177840175580302
Type	MF0009	Mucosal	-0.543146220358316	0.116156422079776	12	12	0.0163094364471854	0.177840175580302
Type	MF0008	Mucosal	-0.998180267106989	0.303135105897921	12	9	0.020745046787414	0.177840175580302
Type	MF0035	Mucosal	-0.65545522480135	0.271820529624897	12	12	0.0391620440177249	0.18797781128508
Type	MF0054	Mucosal	-0.311327164182705	0.09049679750096	12	12	0.040724190514726	0.189170433358727
Type	MF0063	Mucosal	-0.445047107874153	0.193339100308775	12	12	0.0570005469433593	0.190885552554506
Sex	MF0024	Male	-4.83568505524078	1.62530255395528	12	5	0.0510560146332089	0.190885552554506
Type	MF0018	Mucosal	-0.404693769557698	0.173257462715192	12	12	0.0443245479797853	0.190885552554506
Type	MF0019	Mucosal	-0.942453135837917	0.368164481120969	12	10	0.0502324806872502	0.190885552554506
Type	MF0031	Mucosal	-0.576230559381187	0.242862573634109	12	12	0.0532952363700262	0.190885552554506
Type	MF0047	Mucosal	-0.202526426699828	0.0918924376340902	12	12	0.0549851274124863	0.190885552554506
Type	MF0002	Mucosal	-0.503750903362479	0.189580656976386	12	12	0.055056802641574	0.190885552554506
Type	MF0046	Mucosal	-0.728475604987586	0.281255457298129	12	12	0.0446945306375835	0.190885552554506
Type	MF0087	Mucosal	0.715815209637451	0.247908914501072	12	7	0.0479346541801845	0.190885552554506
Type	MF0051	Mucosal	-0.297732802322885	0.133464409089911	12	12	0.0526277458536739	0.190885552554506
